LabVIEW Measurement										
Writer_Version	2									
Reader_Version	2									
Separator	Tab									
Decimal_Separator	,									
Multi_Headings	Yes									
X_Columns	No									
Time_Pref	Absolute									
Operator	admin									
Date	2018-12-11									
Time	16:18,7									
***End_of_Header***										
										
Channels	9									
Samples	65000	65000	1	1	1	1	1	1	1	
Date	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	2018-12-11	
Time	16:18,7	16:18,7	16:18,2	16:18,2	16:18,2	16:18,2	16:18,2	16:18,2	16:18,2	
Y_Unit_Label	Volts	Volts								
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	0,00E+00	
Delta_X	0,0001	0,0001	1	1	1	1	1	1	1	
***End_of_Header***										
X_Value	Tension_0 (Position X)	Tension_1 (Position Y)	Cte Calibration x	Cte Calibration y	Cte Calibration z	P Laser	K_x	K_x 1	Fréquence	Comment
	-0,039149	0,035962								
	-0,038182	0,036284								
	-0,031413	0,035639								
	-0,032702	0,035639								
	-0,028834	0,035639								
	-0,039472	0,036606								
	-0,034636	0,036284								
	-0,034314	0,036284								
	-0,037538	0,035639								
	-0,039794	0,036284								
	-0,041084	0,035962								
	-0,028189	0,036284								
	-0,0269	0,036606								
	-0,033024	0,035317								
	-0,037215	0,035962								
	-0,033347	0,036929								
	-0,03109	0,035962								
	-0,027867	0,035639								
	-0,041084	0,036284								
	-0,039149	0,037573								
	-0,032702	0,036929								
	-0,030123	0,036606								
	-0,039794	0,036929								
	-0,037215	0,035317								
	-0,033992	0,035962								
	-0,025932	0,037251								
	-0,03238	0,036606								
	-0,040117	0,036929								
	-0,036248	0,036606								
	-0,029801	0,037251								
	-0,028189	0,035962								
	-0,036893	0,036284								
	-0,039794	0,037573								
	-0,030768	0,036929								
	-0,031735	0,036606								
	-0,031413	0,036929								
	-0,03657	0,036929								
	-0,039794	0,036929								
	-0,0269	0,037251								
	-0,028834	0,036929								
	-0,034636	0,036606								
	-0,034959	0,035962								
	-0,032057	0,037251								
	-0,026577	0,036606								
	-0,032702	0,037573								
	-0,042373	0,037573								
	-0,036893	0,036606								
	-0,029156	0,037573								
	-0,03238	0,036606								
	-0,03238	0,036606								
	-0,039794	0,036606								
	-0,03238	0,038218								
	-0,02561	0,037251								
	-0,033669	0,036606								
	-0,040761	0,037251								
	-0,037538	0,036929								
	-0,032057	0,036929								
	-0,033024	0,036606								
	-0,040117	0,036929								
	-0,039794	0,037251								
	-0,034636	0,036606								
	-0,03238	0,036606								
	-0,028834	0,036929								
	-0,040439	0,036929								
	-0,036248	0,038218								
	-0,024965	0,036929								
	-0,031735	0,036284								
	-0,033347	0,036929								
	-0,041406	0,036284								
	-0,036248	0,036929								
	-0,03109	0,037896								
	-0,036248	0,036606								
	-0,037215	0,037251								
	-0,034314	0,036606								
	-0,033669	0,036284								
	-0,02561	0,035639								
	-0,043018	0,036606								
	-0,036248	0,036929								
	-0,030768	0,035639								
	-0,029801	0,035317								
	-0,033669	0,036284								
	-0,041084	0,036606								
	-0,033669	0,036284								
	-0,025932	0,037573								
	-0,031413	0,036606								
	-0,039149	0,045955								
	-0,036248	0,035317								
	-0,034314	0,036284								
	-0,02561	0,035639								
	-0,03657	0,035317								
	-0,040117	0,060784								
	-0,034636	0,035962								
	-0,028511	0,035639								
	-0,033347	0,035317								
	-0,037538	0,034994								
	-0,043663	0,056915								
	-0,033024	0,036284								
	-0,028511	0,035317								
	-0,035926	0,034672								
	-0,036893	0,035317								
	-0,032057	0,049501								
	-0,028189	0,034672								
	-0,033347	0,034672								
	-0,039472	0,035317								
	-0,034636	0,035639								
	-0,03238	0,043054								
	-0,03238	0,03435								
	-0,038182	0,034994								
	-0,038182	0,034994								
	-0,03109	0,036606								
	-0,025288	0,041764								
	-0,033992	0,033705								
	-0,035926	0,035639								
	-0,038827	0,034672								
	-0,030768	0,036284								
	-0,033347	0,035962								
	-0,040117	0,035962								
	-0,035603	0,034994								
	-0,03238	0,03435								
	-0,030768	0,034672								
	-0,0269	0,035962								
	-0,040439	0,034994								
	-0,037215	0,035962								
	-0,03109	0,035317								
	-0,03786	0,034672								
	-0,040439	0,034994								
	-0,045597	0,03306								
	-0,03238	0,035962								
	-0,030123	0,035962								
	-0,040439	0,034994								
	-0,041084	0,035317								
	-0,034636	0,035317								
	-0,034636	0,03435								
	-0,02561	0,034994								
	-0,038827	0,034672								
	-0,040117	0,034994								
	-0,032057	0,033705								
	-0,031413	0,03435								
	-0,038505	0,034994								
	-0,039149	0,03435								
	-0,03238	0,03435								
	-0,026255	0,034672								
	-0,03109	0,034027								
	-0,038827	0,034672								
	-0,035281	0,03435								
	-0,030123	0,034027								
	-0,027867	0,035639								
	-0,034959	0,033705								
	-0,041406	0,034994								
	-0,033669	0,034027								
	-0,030768	0,033383								
	-0,033992	0,034027								
	-0,03786	0,033705								
	-0,040761	0,032416								
	-0,029478	0,034027								
	-0,030768	0,033383								
	-0,039149	0,03435								
	-0,037215	0,033705								
	-0,034314	0,033383								
	-0,029801	0,032416								
	-0,03238	0,03306								
	-0,039794	0,034027								
	-0,035603	0,032416								
	-0,03109	0,034027								
	-0,032057	0,032738								
	-0,035603	0,032416								
	-0,040761	0,03306								
	-0,032057	0,034027								
	-0,030768	0,032416								
	-0,035926	0,03306								
	-0,040117	0,033383								
	-0,038505	0,031771								
	-0,030446	0,032093								
	-0,029478	0,031771								
	-0,041728	0,031771								
	-0,039794	0,033383								
	-0,035603	0,032416								
	-0,032057	0,032738								
	-0,030123	0,03306								
	-0,039149	0,033383								
	-0,034636	0,03306								
	-0,027222	0,031771								
	-0,036248	0,032093								
	-0,035926	0,033705								
	-0,039794	0,031448								
	-0,029156	0,032738								
	-0,022709	0,031771								
	-0,034959	0,033705								
	-0,038505	0,032738								
	-0,033347	0,032416								
	-0,027544	0,031771								
	-0,027544	0,031126								
	-0,040761	0,032738								
	-0,035603	0,033705								
	-0,029801	0,03306								
	-0,031735	0,03306								
	-0,037538	0,032416								
	-0,044952	0,033383								
	-0,029156	0,03306								
	-0,027222	0,033383								
	-0,033669	0,032738								
	-0,034636	0,03306								
	-0,03786	0,032738								
	-0,034636	0,032738								
	-0,031735	0,032416								
	-0,042695	0,032416								
	-0,039149	0,033383								
	-0,031735	0,032738								
	-0,03109	0,032416								
	-0,03657	0,032738								
	-0,039472	0,032738								
	-0,03786	0,033383								
	-0,028189	0,032738								
	-0,031413	0,032738								
	-0,038827	0,03306								
	-0,032702	0,032738								
	-0,031413	0,032738								
	-0,027544	0,032093								
	-0,036248	0,032416								
	-0,044307	0,033705								
	-0,034636	0,034027								
	-0,032702	0,031448								
	-0,033669	0,032416								
	-0,036893	0,03306								
	-0,039149	0,033383								
	-0,030446	0,033383								
	-0,031735	0,033705								
	-0,034314	0,032416								
	-0,037215	0,03306								
	-0,035603	0,032416								
	-0,031735	0,032738								
	-0,033669	0,032738								
	-0,035281	0,034027								
	-0,035281	0,034027								
	-0,033992	0,03306								
	-0,035281	0,031771								
	-0,034314	0,032738								
	-0,034959	0,032416								
	-0,030446	0,033705								
	-0,030123	0,030481								
	-0,034636	0,033383								
	-0,037538	0,032738								
	-0,03657	0,032738								
	-0,031735	0,03306								
	-0,032702	0,027902								
	-0,043018	0,033705								
	-0,040439	0,034672								
	-0,034959	0,033383								
	-0,033992	0,03306								
	-0,030768	0,02758								
	-0,040761	0,034027								
	-0,039472	0,034027								
	-0,030123	0,034027								
	-0,033669	0,03306								
	-0,037215	0,029514								
	-0,044952	0,03306								
	-0,033347	0,033705								
	-0,030768	0,03306								
	-0,033024	0,034027								
	-0,038182	0,032416								
	-0,037538	0,033705								
	-0,034636	0,034027								
	-0,025288	0,034672								
	-0,041084	0,03435								
	-0,036893	0,033705								
	-0,0269	0,034027								
	-0,03109	0,03306								
	-0,035603	0,033383								
	-0,038505	0,033705								
	-0,030768	0,033705								
	-0,025932	0,034994								
	-0,03238	0,033383								
	-0,039794	0,033383								
	-0,040439	0,034027								
	-0,032702	0,03306								
	-0,032702	0,033383								
	-0,039149	0,034672								
	-0,040439	0,035317								
	-0,03238	0,034994								
	-0,033024	0,034672								
	-0,034636	0,034027								
	-0,037538	0,033705								
	-0,039794	0,034994								
	-0,027867	0,035317								
	-0,031413	0,034994								
	-0,03657	0,035317								
	-0,036893	0,035317								
	-0,033024	0,034672								
	-0,029478	0,036284								
	-0,035281	0,035639								
	-0,041406	0,036284								
	-0,037215	0,035317								
	-0,03109	0,034672								
	-0,033669	0,034994								
	-0,03109	0,035317								
	-0,043018	0,035962								
	-0,032057	0,036284								
	-0,028511	0,035317								
	-0,03657	0,034994								
	-0,036248	0,035317								
	-0,033024	0,035962								
	-0,028511	0,034994								
	-0,031735	0,035317								
	-0,041084	0,036284								
	-0,035603	0,035317								
	-0,032057	0,035962								
	-0,033992	0,035317								
	-0,035281	0,034994								
	-0,039794	0,035317								
	-0,031413	0,035317								
	-0,028834	0,035317								
	-0,035281	0,03435								
	-0,037215	0,035317								
	-0,037538	0,035639								
	-0,033347	0,035962								
	-0,034636	0,036284								
	-0,040117	0,036284								
	-0,037538	0,035317								
	-0,036248	0,035962								
	-0,033992	0,035317								
	-0,03109	0,034994								
	-0,041728	0,035962								
	-0,034959	0,036929								
	-0,029801	0,035317								
	-0,033347	0,034672								
	-0,035603	0,034994								
	-0,042695	0,033383								
	-0,029156	0,035962								
	-0,028511	0,036606								
	-0,035281	0,035639								
	-0,039794	0,036284								
	-0,036893	0,021778								
	-0,033992	0,035317								
	-0,029801	0,035639								
	-0,039794	0,034994								
	-0,040761	0,036606								
	-0,033347	0,012751								
	-0,033347	0,034672								
	-0,03657	0,034994								
	-0,038827	0,035317								
	-0,03657	0,036284								
	-0,0269	0,01662								
	-0,030446	0,035962								
	-0,037538	0,036284								
	-0,036893	0,036929								
	-0,034959	0,035962								
	-0,029156	0,025646								
	-0,034636	0,035962								
	-0,041728	0,036284								
	-0,036893	0,036284								
	-0,033347	0,034994								
	-0,034959	0,029514								
	-0,039472	0,035639								
	-0,038182	0,036606								
	-0,028511	0,036284								
	-0,027867	0,034672								
	-0,03786	0,03306								
	-0,037538	0,035317								
	-0,03657	0,035639								
	-0,028834	0,035317								
	-0,032702	0,035639								
	-0,041406	0,035639								
	-0,038182	0,036284								
	-0,033024	0,035317								
	-0,034636	0,035639								
	-0,036248	0,036284								
	-0,040117	0,03435								
	-0,032057	0,036606								
	-0,031413	0,036284								
	-0,038827	0,035639								
	-0,03786	0,035639								
	-0,035281	0,037251								
	-0,029156	0,035639								
	-0,032702	0,036929								
	-0,039794	0,035962								
	-0,035603	0,035962								
	-0,031413	0,036284								
	-0,034314	0,035639								
	-0,032057	0,036284								
	-0,040761	0,036606								
	-0,035926	0,036606								
	-0,030446	0,035962								
	-0,035603	0,036284								
	-0,037215	0,037251								
	-0,04334	0,036606								
	-0,034314	0,036606								
	-0,029478	0,036284								
	-0,035926	0,036606								
	-0,042051	0,036606								
	-0,039794	0,036606								
	-0,03109	0,034994								
	-0,025932	0,037251								
	-0,041728	0,036606								
	-0,041084	0,037251								
	-0,033347	0,036284								
	-0,03238	0,035639								
	-0,036893	0,034994								
	-0,042695	0,034994								
	-0,033669	0,036284								
	-0,026255	0,037251								
	-0,032057	0,034994								
	-0,038505	0,035962								
	-0,039149	0,036606								
	-0,032702	0,035962								
	-0,030768	0,035317								
	-0,036893	0,034672								
	-0,041406	0,037251								
	-0,033992	0,035317								
	-0,027222	0,035962								
	-0,032057	0,034994								
	-0,035281	0,035639								
	-0,041728	0,036929								
	-0,028834	0,036929								
	-0,029478	0,035317								
	-0,03657	0,035639								
	-0,036893	0,034672								
	-0,033669	0,035317								
	-0,027867	0,035317								
	-0,034314	0,034994								
	-0,041728	0,036284								
	-0,039149	0,035962								
	-0,032702	0,035317								
	-0,032057	0,035639								
	-0,035281	0,035639								
	-0,043018	0,036606								
	-0,031413	0,036929								
	-0,027544	0,03435								
	-0,033024	0,035639								
	-0,034636	0,034672								
	-0,035603	0,035639								
	-0,024965	0,041764								
	-0,028511	0,036284								
	-0,035926	0,035962								
	-0,039794	0,035962								
	-0,03238	0,035317								
	-0,030446	0,042731								
	-0,03109	0,036284								
	-0,040117	0,035962								
	-0,036248	0,037251								
	-0,030123	0,035317								
	-0,035281	0,037573								
	-0,039149	0,035639								
	-0,040439	0,034994								
	-0,034314	0,035962								
	-0,031735	0,035317								
	-0,040761	0,039185								
	-0,040439	0,036284								
	-0,031735	0,034994								
	-0,030446	0,034672								
	-0,029156	0,035962								
	-0,045274	0,036284								
	-0,036893	0,036284								
	-0,029478	0,03435								
	-0,036248	0,035639								
	-0,038827	0,035639								
	-0,043985	0,035639								
	-0,031413	0,036284								
	-0,028511	0,035962								
	-0,035603	0,034672								
	-0,038505	0,035317								
	-0,038827	0,033705								
	-0,033669	0,034672								
	-0,028834	0,038218								
	-0,040761	0,034672								
	-0,041728	0,035639								
	-0,036248	0,034994								
	-0,03238	0,033705								
	-0,036248	0,049179								
	-0,040439	0,034672								
	-0,040761	0,03435								
	-0,027544	0,035962								
	-0,033024	0,034994								
	-0,038182	0,057238								
	-0,037215	0,035962								
	-0,03238	0,035639								
	-0,0269	0,034672								
	-0,03786	0,034994								
	-0,038827	0,053369								
	-0,030123	0,034027								
	-0,029801	0,033705								
	-0,034314	0,032738								
	-0,040117	0,035317								
	-0,040761	0,044988								
	-0,027867	0,035317								
	-0,033347	0,03435								
	-0,038505	0,034027								
	-0,036248	0,034994								
	-0,033347	0,039508								
	-0,028189	0,033705								
	-0,032702	0,034994								
	-0,041084	0,035639								
	-0,03657	0,03435								
	-0,031735	0,035639								
	-0,034314	0,03435								
	-0,039149	0,034994								
	-0,043985	0,03435								
	-0,032702	0,035317								
	-0,030123	0,035639								
	-0,035603	0,03435								
	-0,037538	0,034672								
	-0,035603	0,03435								
	-0,029156	0,034672								
	-0,032702	0,035317								
	-0,038827	0,035317								
	-0,037215	0,035962								
	-0,030768	0,034027								
	-0,030123	0,033705								
	-0,030446	0,034994								
	-0,041406	0,034994								
	-0,038505	0,035317								
	-0,029156	0,034672								
	-0,033992	0,035317								
	-0,03786	0,03435								
	-0,04334	0,034027								
	-0,03238	0,03435								
	-0,027867	0,034027								
	-0,035926	0,034672								
	-0,041084	0,03435								
	-0,034959	0,034027								
	-0,03238	0,03306								
	-0,026577	0,034027								
	-0,041406	0,034027								
	-0,041084	0,034994								
	-0,035281	0,034027								
	-0,032057	0,032738								
	-0,03657	0,034027								
	-0,042695	0,03306								
	-0,033992	0,033383								
	-0,032057	0,03306								
	-0,03657	0,03435								
	-0,041084	0,03435								
	-0,039149	0,034027								
	-0,032057	0,033383								
	-0,029478	0,033383								
	-0,03786	0,034027								
	-0,037215	0,035317								
	-0,033992	0,034027								
	-0,032057	0,033705								
	-0,040439	0,034027								
	-0,040761	0,03435								
	-0,039149	0,034027								
	-0,028189	0,034027								
	-0,033992	0,033705								
	-0,037538	0,034027								
	-0,037538	0,034672								
	-0,034314	0,034027								
	-0,028834	0,034027								
	-0,033992	0,034027								
	-0,041084	0,034672								
	-0,036893	0,033705								
	-0,03109	0,034027								
	-0,033024	0,03306								
	-0,036893	0,033705								
	-0,038827	0,034027								
	-0,031413	0,035639								
	-0,028511	0,033705								
	-0,034314	0,034027								
	-0,040761	0,034994								
	-0,036893	0,033705								
	-0,029156	0,033383								
	-0,03238	0,033705								
	-0,037215	0,034672								
	-0,03657	0,033705								
	-0,033669	0,03435								
	-0,032057	0,03306								
	-0,035926	0,034672								
	-0,042373	0,034994								
	-0,037215	0,034027								
	-0,029478	0,032416								
	-0,034636	0,033383								
	-0,038505	0,033383								
	-0,040117	0,035317								
	-0,033024	0,034027								
	-0,028511	0,033705								
	-0,040761	0,033383								
	-0,038827	0,034672								
	-0,034314	0,034027								
	-0,033992	0,034672								
	-0,029156	0,034027								
	-0,041084	0,033705								
	-0,03786	0,03435								
	-0,030768	0,034027								
	-0,030768	0,03435								
	-0,035603	0,033383								
	-0,047209	0,033705								
	-0,031413	0,03435								
	-0,028511	0,034994								
	-0,035926	0,03435								
	-0,040117	0,034672								
	-0,035281	0,034672								
	-0,03238	0,03306								
	-0,026255	0,034027								
	-0,043018	0,034027								
